1	0.23076923076923078
2	0.1862348178137652
3	0.3360323886639676
4	0.46153846153846156
5	0.5101214574898786
6	0.5506072874493927
7	0.6194331983805668
8	0.6234817813765182
9	0.7004048582995951
10	0.7165991902834008
11	0.680161943319838
12	0.6882591093117408
13	0.708502024291498
14	0.7368421052631579
15	0.7489878542510121
16	0.7651821862348178
17	0.7773279352226721
18	0.8016194331983806
19	0.7692307692307693
20	0.7975708502024291
21	0.8137651821862348
22	0.8299595141700404
23	0.8502024291497976
24	0.8582995951417004
25	0.8623481781376519
26	0.8825910931174089
27	0.854251012145749
28	0.8340080971659919
29	0.8340080971659919
30	0.8582995951417004
31	0.8582995951417004
32	0.902834008097166
33	0.8825910931174089
34	0.902834008097166
35	0.8866396761133604
36	0.8866396761133604
37	0.854251012145749
38	0.8623481781376519
39	0.8825910931174089
40	0.8785425101214575
41	0.8987854251012146
42	0.902834008097166
43	0.8947368421052632
44	0.9392712550607287
45	0.9109311740890689
46	0.902834008097166
47	0.8987854251012146
48	0.9392712550607287
49	0.9392712550607287
50	0.9473684210526315
51	0.9311740890688259
52	0.9149797570850202
53	0.9230769230769231
54	0.9190283400809717
55	0.951417004048583
56	0.9352226720647774
57	0.9473684210526315
58	0.979757085020243
59	0.9676113360323887
60	0.9635627530364372
61	0.9595141700404858
62	0.9676113360323887
63	0.9554655870445344
64	0.9676113360323887
65	0.9757085020242915
66	0.9635627530364372
67	0.9554655870445344
68	0.97165991902834
69	0.97165991902834
70	0.9757085020242915
71	0.9757085020242915
72	0.9635627530364372
73	0.9838056680161943
74	0.9838056680161943
75	0.9838056680161943
76	0.9838056680161943
77	0.9919028340080972
78	0.9878542510121457
79	0.9919028340080972
80	0.9919028340080972
81	0.9878542510121457
82	0.9919028340080972
83	0.9878542510121457
84	0.9919028340080972
85	0.9919028340080972
86	0.9919028340080972
87	0.9919028340080972
88	0.9919028340080972
89	0.9919028340080972
90	0.9919028340080972
91	0.9959514170040485
92	1.0
93	0.9959514170040485
94	1.0
95	1.0
96	1.0
97	1.0
98	1.0
99	0.9959514170040485
100	1.0
101	1.0
102	0.9959514170040485
103	1.0
104	1.0
105	1.0
106	1.0
107	0.9959514170040485
108	1.0
109	1.0
110	1.0
111	1.0
112	1.0
113	1.0
114	1.0
115	1.0
116	1.0
117	1.0
118	1.0
119	1.0
120	1.0
121	1.0
122	1.0
123	1.0
124	1.0
125	1.0
126	1.0
127	1.0
128	0.9959514170040485
129	0.9959514170040485
130	1.0
131	1.0
132	1.0
133	0.9959514170040485
134	1.0
135	1.0
136	1.0
137	1.0
138	1.0
139	1.0
140	1.0
141	1.0
142	1.0
143	1.0
144	1.0
145	1.0
146	1.0
147	1.0
148	1.0
149	1.0
150	1.0
151	1.0
152	0.9959514170040485
153	0.9919028340080972
154	0.9919028340080972
155	1.0
156	1.0
157	1.0
158	1.0
159	1.0
160	1.0
161	1.0
162	1.0
163	1.0
164	1.0
165	1.0
166	1.0
167	1.0
168	1.0
169	1.0
170	1.0
171	1.0
172	1.0
173	1.0
174	0.9959514170040485
175	1.0
176	1.0
177	1.0
178	1.0
179	1.0
180	1.0
181	1.0
182	1.0
183	1.0
184	0.9959514170040485
185	0.9959514170040485
186	0.9959514170040485
187	0.9959514170040485
188	0.9959514170040485
189	1.0
190	1.0
191	1.0
192	1.0
193	1.0
194	1.0
195	1.0
196	1.0
197	0.9959514170040485
198	1.0
199	1.0
200	1.0
201	1.0
202	1.0
203	1.0
204	1.0
205	1.0
206	1.0
207	1.0
208	1.0
209	1.0
210	1.0
211	1.0
212	1.0
213	1.0
214	1.0
215	1.0
216	1.0
217	1.0
218	1.0
219	1.0
220	1.0
221	1.0
222	1.0
223	1.0
224	0.9959514170040485
225	1.0
226	1.0
227	0.9959514170040485
228	1.0
229	1.0
230	1.0
231	1.0
232	1.0
233	1.0
234	1.0
235	1.0
236	1.0
237	1.0
238	1.0
239	1.0
240	1.0
241	1.0
242	1.0
243	1.0
244	1.0
245	1.0
246	1.0
247	1.0
248	1.0
249	1.0
250	1.0
251	1.0
252	0.9959514170040485
253	1.0
254	0.9959514170040485
255	1.0
256	1.0
257	1.0
258	1.0
259	1.0
260	1.0
261	1.0
262	1.0
263	1.0
264	1.0
265	1.0
266	1.0
267	1.0
268	1.0
269	1.0
270	1.0
271	1.0
272	0.9959514170040485
273	1.0
274	1.0
275	1.0
276	1.0
277	1.0
278	1.0
279	1.0
280	0.9959514170040485
281	1.0
282	1.0
283	1.0
284	1.0
285	1.0
286	1.0
287	1.0
288	1.0
289	1.0
290	1.0
291	1.0
292	1.0
293	0.9959514170040485
294	0.9959514170040485
295	0.9959514170040485
296	0.9919028340080972
297	1.0
298	1.0
299	0.9959514170040485
300	1.0
301	1.0
302	1.0
303	1.0
304	1.0
305	1.0
306	1.0
307	1.0
308	1.0
309	1.0
310	1.0
311	1.0
312	1.0
313	0.9959514170040485
314	1.0
315	1.0
316	1.0
317	1.0
318	1.0
319	1.0
320	1.0
321	0.9919028340080972
322	1.0
323	1.0
324	1.0
325	1.0
326	1.0
327	1.0
328	1.0
329	1.0
330	1.0
331	1.0
332	1.0
333	1.0
334	1.0
335	1.0
336	1.0
337	1.0
338	1.0
339	1.0
340	1.0
341	1.0
342	1.0
343	1.0
344	1.0
345	1.0
346	1.0
347	1.0
348	1.0
349	1.0
350	1.0
351	1.0
352	1.0
353	1.0
354	0.9959514170040485
355	1.0
356	1.0
357	1.0
358	1.0
359	1.0
360	1.0
361	1.0
362	1.0
363	1.0
364	1.0
365	1.0
366	1.0
367	1.0
368	1.0
369	0.9919028340080972
370	0.9919028340080972
371	0.9959514170040485
372	1.0
373	1.0
374	1.0
375	1.0
376	1.0
377	1.0
378	1.0
379	1.0
380	1.0
381	1.0
382	1.0
383	1.0
384	1.0
385	1.0
386	1.0
387	1.0
388	1.0
389	1.0
390	1.0
391	1.0
392	1.0
393	1.0
394	1.0
395	1.0
396	1.0
397	1.0
398	1.0
399	1.0
400	1.0
401	1.0
402	1.0
403	1.0
404	1.0
405	1.0
406	1.0
407	1.0
408	1.0
409	1.0
410	1.0
411	1.0
412	1.0
413	1.0
414	1.0
415	1.0
416	1.0
417	0.9959514170040485
418	1.0
419	1.0
420	1.0
421	1.0
422	1.0
423	1.0
424	1.0
425	1.0
426	1.0
427	1.0
428	1.0
429	1.0
430	1.0
431	1.0
432	1.0
433	1.0
434	1.0
435	1.0
436	1.0
437	1.0
438	1.0
439	1.0
440	1.0
441	1.0
442	1.0
443	1.0
444	1.0
445	0.9959514170040485
446	0.9919028340080972
447	0.9959514170040485
448	0.9959514170040485
449	0.9959514170040485
450	1.0
451	1.0
452	1.0
453	1.0
454	0.9959514170040485
455	1.0
456	1.0
457	1.0
458	1.0
459	1.0
460	1.0
461	1.0
462	1.0
463	1.0
464	1.0
465	1.0
466	1.0
467	1.0
468	1.0
469	1.0
470	1.0
471	1.0
472	1.0
473	1.0
474	1.0
475	1.0
476	1.0
477	1.0
478	1.0
479	0.9959514170040485
480	1.0
481	0.9959514170040485
482	0.9959514170040485
483	0.9919028340080972
484	1.0
485	1.0
486	1.0
487	1.0
488	1.0
489	1.0
490	1.0
491	1.0
492	1.0
493	1.0
494	1.0
495	1.0
496	1.0
497	1.0
498	1.0
499	1.0
500	1.0
